ts_utc,strategy,symbol,timeframe,status,action,lot,entry,sl,tp,leverage,balance,free_margin,margin_required,spread,ticket_order,ticket_deal
2025-12-09 14:55:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:00:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:05:02,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.03,1.16243,1.1634740000000001,1.1613520000000002,None,83.19,83.19,34.87,7.999999999985796e-05,2048064673,1604194172
2025-12-09 15:10:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:15:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:35:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:40:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:45:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:50:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 15:55:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:00:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:05:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:10:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:15:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:35:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 16:55:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:00:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:20:01,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.03,1.16282,1.163864,1.161742,None,80.07,80.07,34.88,8.000000000008001e-05,2048878168,1604949495
2025-12-09 17:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:35:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:45:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 17:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:00:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:20:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:25:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:30:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:35:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:40:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:50:14,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 18:55:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:05:08,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:10:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:25:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:30:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:35:07,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:40:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:45:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 19:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:05:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:10:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:20:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:25:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:30:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:35:15,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:40:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:45:07,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:50:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 20:55:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:00:02,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.03,1.16265,1.163694,1.161572,None,83.31,83.31,34.88,8.000000000008001e-05,2049627577,1605641510
2025-12-09 21:05:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:10:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:25:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:30:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:35:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:40:57,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:45:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:50:05,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 21:55:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:03:13,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:05:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:10:08,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:15:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:20:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:35:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:40:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:45:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:50:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 22:55:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:00:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:10:05,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:25:20,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:30:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:35:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:40:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:45:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:50:06,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-09 23:55:09,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:00:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:05:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:10:09,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:15:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:25:11,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:30:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:35:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 00:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:05:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:15:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:20:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:25:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:30:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:35:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:40:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:45:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:50:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 01:55:08,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:05:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:10:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:15:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:25:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:30:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:35:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:40:09,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:45:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:50:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 02:55:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:05:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:10:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:15:08,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:30:12,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:35:17,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:40:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:45:45,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:50:15,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 03:55:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:00:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:05:07,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:10:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:15:14,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:30:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:35:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:40:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:45:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:50:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 04:55:09,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:00:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:05:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:15:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:20:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:30:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:35:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:40:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:45:08,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:50:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 05:55:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:00:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:15:05,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:25:13,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:35:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:45:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:50:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 06:55:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:00:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:05:12,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:15:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:25:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:30:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:35:15,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:40:13,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:45:12,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 07:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:05:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:10:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:25:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-12-10 08:30:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
